payment_id,shipment_id,delivery_id,payment_method,payment_amount,payment_date
155409,554347,107405,cash,1034.42,2023-11-13
505801,106269,16976,cash,93.71000000000001,2023-09-08
448306,152818,663547,paypal,221.24,2023-08-09
728437,146900,985651,paypal,209.65,2023-10-24
892793,720023,899157,credit card,113.29,2023-04-10
773380,699709,884896,paypal,106.45,2023-10-15
605913,638076,583917,paypal,1033.54,2023-08-06
595620,864920,531298,credit card,190.85000000000002,2023-05-15
41224,550967,234367,paypal,749.2900000000001,2023-10-23
538095,621175,435108,paypal,471.88,2023-08-02
956887,942870,296366,credit card,210.89,2023-12-04
141684,996615,186245,credit card,233.6,2023-12-24
464047,811271,942778,paypal,73.54,2023-11-20
204825,108079,918945,credit card,199.77,2023-03-17
922163,918564,938085,paypal,555.79,2023-11-30
263412,116247,701548,paypal,194.18,2023-03-01
185195,101620,676133,credit card,123.31,2023-05-15
169605,762384,35735,paypal,195.5,2023-05-06
633748,426564,547959,credit card,91.74000000000001,2023-03-30
649986,152546,15754,credit card,82.82,2023-04-15
329954,990794,800855,cash,51.81,2023-09-08
680931,283113,22817,paypal,189.34,2023-08-17
281697,747088,611605,cash,919.1899999999999,2023-06-14
448529,901422,737013,credit card,109.47999999999999,2023-02-08
15725,604398,220399,paypal,220.37,2023-07-09
872422,479744,853728,credit card,242.88,2023-09-14
278888,931394,491504,paypal,253.15,2023-03-18
604713,634440,7456,cash,559.77,2023-11-15
631160,825148,598594,cash,108.06,2023-08-14
266670,802366,333620,paypal,493.03000000000003,2023-07-25
145292,892105,719765,cash,231.18,2023-03-19
371296,381169,489728,cash,206.44,2023-08-16
673933,767970,734000,credit card,805.97,2023-11-14
85187,158490,15824,paypal,688.43,2023-11-18
788583,298646,545856,paypal,1033.96,2023-09-11
843835,803900,614200,credit card,230.86,2023-12-17
680920,727756,862863,credit card,75.36,2023-03-14
161980,219479,802812,cash,122.75,2023-12-07
221111,891611,847677,cash,430.85,2023-01-13
565627,939286,679787,cash,195.47000000000003,2023-09-19
578896,873987,956416,credit card,87.34,2023-04-21
810941,64225,183896,paypal,226.66000000000003,2023-03-02
753271,761497,380265,credit card,565.28,2023-07-13
756399,289331,471838,credit card,91.15,2023-10-28
3811,937983,968209,credit card,81.53999999999999,2023-12-16
643495,202881,181157,paypal,782.7099999999999,2023-01-15
686351,11577,923793,cash,809.65,2023-12-05
401359,233375,998153,cash,201.64,2023-01-16
68354,587974,199396,paypal,248.44,2023-01-22
131998,58557,303285,credit card,548.6800000000001,2023-09-29
802791,571651,28328,paypal,199.07,2023-02-17
144774,20018,374681,paypal,234.15,2023-10-23
182140,985391,274812,credit card,120.74000000000001,2023-01-26
171702,723483,65858,paypal,123.86000000000001,2023-06-16
779331,363062,440426,cash,127.3,2023-02-24
702057,811724,447520,credit card,226.76,2023-04-06
721503,728344,228952,credit card,847.5999999999999,2023-08-27
732326,70736,930835,credit card,107.35999999999999,2023-11-08
968645,965171,364151,cash,218.42,2023-12-12
928532,188677,921032,credit card,501.31,2023-12-12
928604,683558,494758,credit card,177.54,2023-07-12
693800,793998,776798,cash,183.19,2023-07-13
90322,986219,457094,cash,606.44,2023-09-14
345105,126487,981055,cash,448.75,2023-12-30
285392,420038,886090,paypal,834.7,2023-03-28
40593,224881,778303,paypal,731.5200000000001,2023-12-18
682414,354020,506829,paypal,472.0,2023-11-05
474878,241221,225452,cash,221.49,2023-05-20
747771,235714,147013,paypal,658.76,2023-11-29
898123,665634,831045,cash,225.28,2023-11-24
694721,287617,470896,cash,136.46,2023-12-06
911511,183390,441708,credit card,1001.49,2023-12-18
951548,521695,961391,paypal,561.37,2023-04-14
11371,656271,25408,cash,71.16,2023-05-09
795344,110282,744097,cash,242.98,2023-12-17
94318,401780,717803,cash,83.87,2023-08-13
306262,577735,2117,credit card,854.65,2023-04-28
792210,520482,267213,cash,170.28,2023-02-12
61565,72522,484352,paypal,714.14,2023-09-23
725133,246965,632875,cash,100.78,2023-08-15
987680,70025,574720,cash,171.60999999999999,2023-04-02
128882,605007,122727,paypal,545.39,2023-10-02
890380,720980,873888,paypal,777.1199999999999,2023-10-14
99710,634644,215834,credit card,602.15,2023-09-28
127052,960915,484453,credit card,926.91,2023-06-17
764193,446942,452324,cash,149.16,2023-03-26
307920,126205,23769,paypal,138.0,2023-01-03
782198,848225,661934,paypal,177.4,2023-03-31
154981,608153,5806,credit card,161.39,2023-03-15
970226,821653,564236,cash,456.53,2023-11-24
191755,382055,796417,cash,178.84,2023-01-12
435022,36088,497617,cash,167.05,2023-12-10
994169,146504,132692,cash,575.32,2023-12-13
117981,237420,832414,cash,87.49,2023-07-20
159282,854546,413245,credit card,367.48,2023-07-18
739358,343069,894099,credit card,83.37,2023-10-17
712764,296740,256156,credit card,52.43,2023-10-30
295451,685902,197331,cash,158.38,2023-04-21
170641,81389,668716,credit card,105.73,2023-08-18
680174,686221,470072,credit card,245.10000000000002,2023-01-07
493342,851252,449428,paypal,617.76,2023-03-22
847025,834194,389793,cash,342.51,2023-03-25
880103,116222,10125,paypal,265.18,2023-01-06
654302,780650,122270,cash,144.83,2023-01-07
34717,275207,912173,cash,79.89,2023-11-11
395428,217558,507296,paypal,124.05,2023-05-21
764795,669768,654139,paypal,158.76,2023-05-03
448860,423245,931014,paypal,78.55,2023-09-01
672352,17126,119325,paypal,535.8100000000001,2023-05-26
81636,508149,489804,credit card,226.79,2023-08-11
284635,206389,884204,paypal,589.6500000000001,2023-02-07
601624,225602,433068,credit card,216.99,2023-02-01
800485,722352,527034,cash,634.84,2023-10-23
718114,38663,926683,paypal,160.12,2023-04-23
219170,13720,73180,cash,108.09,2023-09-10
453257,773122,144599,cash,179.67000000000002,2023-04-08
792827,854836,172580,credit card,99.01,2023-05-16
19154,368410,848191,credit card,798.81,2023-01-08
508949,436247,836613,cash,759.74,2023-06-21
315719,57280,785555,credit card,182.31,2023-05-22
800546,446109,680497,paypal,513.32,2023-06-13
81719,418268,126013,paypal,161.87,2023-10-13
762458,824883,292394,credit card,201.75,2023-06-23
425013,184484,732579,cash,149.45000000000002,2023-12-12
710907,495724,258122,credit card,823.84,2023-05-12
763116,74691,738467,paypal,187.73,2023-06-22
119360,876024,190189,credit card,91.36000000000001,2023-01-02
633971,827684,591375,cash,177.45999999999998,2023-12-11
265125,988117,70793,cash,509.47,2023-04-25
963195,405999,700515,paypal,707.1800000000001,2023-09-04
79810,811984,179076,cash,598.13,2023-11-23
519089,16685,481222,paypal,215.37,2023-11-20
637417,633156,386822,cash,239.25,2023-04-22
501934,19969,643898,credit card,850.22,2023-04-25
583374,595868,180893,credit card,153.85999999999999,2023-08-14
820110,829284,220866,credit card,97.21000000000001,2023-10-11
965566,876821,595698,paypal,101.36,2023-12-10
372952,136376,816368,cash,590.06,2023-04-12
386853,896569,282290,cash,165.4,2023-02-22
405414,676594,261134,cash,241.07999999999998,2023-01-21
856887,136944,320060,cash,462.65,2023-09-16
520749,33816,360373,credit card,229.97,2023-11-01
810904,560124,28528,paypal,59.09,2023-01-29
101731,561931,218867,paypal,139.57,2023-03-08
723017,797275,795193,cash,717.26,2023-11-14
710117,148793,786278,paypal,199.87,2023-09-22
829409,897403,299128,cash,251.75,2023-03-12
307623,869570,214249,credit card,191.64,2023-05-29
333956,942235,697827,paypal,90.09,2023-04-09
127582,470326,776571,cash,119.77000000000001,2023-12-09
861616,603566,910703,paypal,974.7,2023-03-31
758975,963431,289346,paypal,89.75999999999999,2023-09-14
451888,229612,502590,cash,618.65,2023-01-24
997980,999506,28741,paypal,771.49,2023-07-01
426756,835607,624333,cash,928.5799999999999,2023-02-27
221355,772231,548965,paypal,96.28,2023-07-08
92420,907929,9317,credit card,183.3,2023-03-26
7151,657744,907808,cash,381.83,2023-01-17
359283,307374,80005,paypal,246.07999999999998,2023-12-30
278975,47960,602348,cash,91.56,2023-10-01
641459,27448,114180,credit card,924.31,2023-02-03
191919,486371,138611,paypal,152.75,2023-03-09
872957,915560,151982,credit card,170.95,2023-06-03
918883,677001,326121,paypal,490.46,2023-09-14
130614,37632,517341,cash,975.69,2023-12-08
334346,235848,994739,paypal,442.91,2023-12-25
355668,519316,604532,cash,257.03,2023-10-16
860867,666199,728513,credit card,167.65,2023-06-19
750811,74653,171437,paypal,115.82,2023-08-25
396269,259601,919086,cash,182.84,2023-04-13
798554,929780,549760,credit card,72.42,2023-12-28
195101,693359,776025,credit card,497.92,2023-01-31
316136,805035,223299,paypal,218.51,2023-08-24
748776,431672,590794,cash,368.09999999999997,2023-09-20
159164,809750,448816,cash,271.38,2023-09-29
415296,857082,615708,credit card,184.78,2023-08-25
629156,621118,919546,paypal,921.06,2023-10-01
512406,453343,14834,paypal,1003.36,2023-10-24
883000,523643,707841,credit card,141.99,2023-07-24
680321,51116,511138,credit card,650.3199999999999,2023-11-27
316385,789570,716151,cash,478.17,2023-09-01
612791,984321,622733,credit card,72.68,2023-06-17
744927,818170,707722,cash,695.5799999999999,2023-04-09
397835,130142,252680,credit card,954.02,2023-01-14
805650,545760,469846,credit card,156.05,2023-01-17
442637,236444,928093,paypal,638.42,2023-01-18
318792,729764,167919,paypal,170.17000000000002,2023-08-28
570467,759620,247426,credit card,116.62,2023-05-12
79767,766083,362535,credit card,727.2800000000001,2023-07-07
454122,878741,127290,paypal,867.24,2023-01-18
6644,124095,617327,cash,241.88,2023-10-11
228436,397595,384526,credit card,1022.16,2023-04-28
122654,726877,473752,cash,118.42,2023-02-25
842653,410719,904648,credit card,118.1,2023-02-12
86001,267397,85067,paypal,93.06,2023-07-24
295492,425807,48500,cash,108.13,2023-02-06
518209,41551,456328,paypal,144.88,2023-05-07
957605,802044,227624,cash,66.92,2023-12-11
571303,917449,609366,cash,92.19,2023-12-06
909728,974415,886052,credit card,113.06,2023-08-15
532044,184509,97924,paypal,706.73,2023-01-22
778352,213019,256380,paypal,160.68,2023-06-07
249294,995140,235337,credit card,139.99,2023-01-12
908179,437036,985645,credit card,145.57,2023-03-11
315280,858496,573686,cash,126.9,2023-10-02
745039,682001,576654,paypal,576.85,2023-09-20
294864,67083,706364,cash,168.57,2023-03-20
365290,87454,422617,cash,433.13,2023-01-08
656024,642245,61681,cash,809.33,2023-03-13
736837,138390,579590,credit card,171.69,2023-05-05
837512,985414,188311,cash,841.9300000000001,2023-04-06
590452,796995,622814,cash,64.03,2023-04-20
855623,766642,497004,credit card,177.83,2023-12-19
85513,814682,736172,credit card,442.38,2023-01-13
579766,521001,49435,paypal,167.85,2023-09-13
341772,729241,699965,cash,143.91,2023-07-30
884294,323848,778022,paypal,204.57,2023-05-10
170171,90785,853802,cash,214.73000000000002,2023-03-03
568364,117812,710777,credit card,123.68,2023-03-07
374950,988488,125173,paypal,250.0,2023-04-29
86800,703315,416380,cash,223.64,2023-06-05
461712,627679,113124,credit card,262.63,2023-11-13
79796,700589,406018,cash,110.8,2023-06-22
604453,583262,652627,cash,127.15,2023-10-19
362977,833853,158302,cash,154.89,2023-12-04
154516,396043,328201,credit card,183.6,2023-03-14
412012,717310,388999,credit card,178.57,2023-04-13
247906,760123,119691,cash,124.77,2023-04-19
216876,417528,880068,credit card,695.6,2023-11-03
537869,285987,834238,credit card,834.75,2023-10-04
938222,817660,269477,cash,103.75999999999999,2023-09-05
700365,647043,764486,credit card,98.63,2023-01-14
306790,990868,208216,cash,112.41,2023-04-12
286692,291539,609080,paypal,118.28,2023-09-17
886443,637226,44038,paypal,967.52,2023-04-23
875043,616935,210842,paypal,246.97,2023-09-06
166112,314229,823753,credit card,54.56,2023-09-15
881807,204970,411699,cash,434.98,2023-04-15
577629,267545,733360,credit card,171.37,2023-11-30
459050,56765,312435,paypal,165.46,2023-05-30
432750,527475,125191,paypal,263.99,2023-06-07
74759,313357,629630,cash,85.63999999999999,2023-07-02
977208,973534,856551,cash,237.23000000000002,2023-01-28
967183,120382,691638,credit card,54.11,2023-06-30
840018,529996,931916,credit card,413.53000000000003,2023-10-20
932432,227489,273224,credit card,151.16,2023-08-28
719563,958137,646928,paypal,1065.3400000000001,2023-07-07
407582,936724,376216,cash,997.25,2023-04-04
99977,733279,740325,cash,309.38,2023-12-30
955365,808444,242253,paypal,189.3,2023-09-09
335796,807891,724020,cash,140.04,2023-08-13
986123,910419,530599,credit card,663.12,2023-09-29
59522,696533,206816,paypal,163.68,2023-06-27
88944,309174,323774,credit card,642.91,2023-05-15
606882,637437,319344,cash,90.43,2023-05-01
280448,638821,924157,paypal,377.07,2023-03-22
102530,20795,725592,paypal,243.63,2023-02-12
759909,846625,461585,paypal,130.23000000000002,2023-04-15
738807,460681,294133,credit card,240.72,2023-09-06
852890,998268,190832,cash,105.19,2023-02-14
106039,726323,660395,paypal,133.79000000000002,2023-03-18
351545,265510,816269,credit card,57.1,2023-04-26
186293,653151,632702,credit card,226.22,2023-04-19
236960,689144,288391,cash,88.12,2023-02-05
381652,770687,927528,cash,175.23000000000002,2023-10-15
955389,51492,990916,credit card,348.65999999999997,2023-05-29
24416,170151,259264,credit card,230.62,2023-06-19
470613,429317,180262,cash,107.57,2023-11-12
22273,223802,685548,credit card,350.15000000000003,2023-10-31
874886,667554,795158,cash,223.42,2023-02-08
961151,300487,272204,cash,520.8,2023-08-17
529667,52017,126299,credit card,117.09,2023-06-14
639550,654763,897429,paypal,57.07,2023-08-18
813238,915020,597660,credit card,123.84,2023-10-21
781745,895057,496793,credit card,207.27,2023-10-24
710852,417245,9408,credit card,229.0,2023-12-16
485059,246123,988722,paypal,173.31,2023-06-16
41813,173956,389978,cash,56.13,2023-02-01
280626,566571,840578,paypal,242.65,2023-10-24
958892,239070,805594,credit card,81.36,2023-04-16
493564,219115,848120,paypal,827.66,2023-07-02
703626,328148,778434,cash,63.910000000000004,2023-11-24
230707,83695,995673,paypal,158.97,2023-08-16
616236,815804,629013,credit card,77.24,2023-05-20
864986,267051,346407,cash,825.78,2023-06-01
77295,852424,467782,paypal,183.88,2023-05-29
166170,612013,506281,paypal,98.63,2023-05-13
602166,877577,80342,credit card,93.14,2023-09-18
806500,610167,299568,credit card,70.67,2023-05-15
344658,523134,59318,cash,1046.43,2023-09-27
915037,835983,382796,paypal,84.13,2023-08-16
302826,768445,207937,cash,101.82,2023-12-08
197815,305917,554956,cash,182.23000000000002,2023-05-23
571421,423660,220418,credit card,200.99,2023-01-23
583432,299928,385539,cash,284.72,2023-12-09
160954,192911,674701,paypal,214.14,2023-09-19
731505,129703,866720,paypal,757.89,2023-10-17
86680,853868,297570,cash,192.81,2023-06-19
520352,549342,439251,cash,203.17000000000002,2023-06-06
834682,188626,807362,paypal,114.7,2023-05-09
3796,618588,599814,cash,139.28,2023-10-26
517483,882950,802131,cash,111.95,2023-08-27
380335,265075,834963,cash,144.24,2023-12-02
862811,737869,185846,paypal,829.4000000000001,2023-11-15
49025,643528,815160,cash,123.49000000000001,2023-07-27
363866,477175,261791,paypal,160.77,2023-04-14
70307,748647,280696,paypal,259.22,2023-08-06
421633,150481,109276,paypal,61.53,2023-05-17
202256,177153,931545,credit card,92.64,2023-01-10
702317,173389,287726,cash,90.25999999999999,2023-08-06
942165,259123,259993,cash,198.87,2023-09-12
793743,297225,697187,credit card,151.16,2023-04-05
854787,665770,631889,cash,360.26,2023-04-19
218904,652740,626978,credit card,88.68,2023-03-21
412195,251433,39607,paypal,235.81,2023-12-17
238118,513397,792812,credit card,117.03,2023-03-13
329486,663760,993479,cash,1033.93,2023-04-25
792959,720194,560102,cash,926.64,2023-03-23
380607,343659,671263,paypal,134.64,2023-09-14
932756,957625,85216,credit card,949.0,2023-07-28
41209,824286,42525,credit card,228.12,2023-08-30
837541,784934,995363,credit card,901.0,2023-04-10
47684,829991,52053,credit card,580.8299999999999,2023-04-28
890111,831302,221326,credit card,88.22999999999999,2023-08-15
292240,343039,365874,credit card,203.61,2023-06-02
490400,255893,560424,credit card,575.36,2023-07-31
82335,289402,568767,paypal,241.95000000000002,2023-04-03
810804,198450,655279,cash,561.46,2023-03-12
313073,692595,639919,credit card,622.8000000000001,2023-06-23
14353,949790,562669,paypal,672.41,2023-01-20
30162,719222,589931,credit card,227.06,2023-07-17
348253,228691,296730,credit card,263.75,2023-09-16
401987,728151,717358,cash,1020.01,2023-12-05
313018,427439,768978,paypal,211.72000000000003,2023-03-09
639975,914328,72439,paypal,371.94,2023-09-12
311511,31961,341205,paypal,243.77,2023-08-08
805576,50505,634300,credit card,111.1,2023-12-25
334487,241180,992311,cash,58.44,2023-03-06
129943,981870,749766,paypal,495.0,2023-12-24
712672,136160,913228,credit card,86.44,2023-09-05
801145,697235,568273,paypal,77.12,2023-12-16
423885,260982,663790,paypal,492.2,2023-04-23
24363,770076,127864,cash,125.42,2023-09-16
221684,565345,168128,credit card,191.21999999999997,2023-07-09
481632,190779,552735,credit card,125.60999999999999,2023-07-17
520181,162205,322009,credit card,564.77,2023-06-22
773415,200615,771636,cash,119.27,2023-08-07
136884,286439,82966,paypal,482.01,2023-10-13
660102,686408,923795,paypal,173.03,2023-01-14
916326,993318,846630,cash,149.06,2023-09-07
149534,254351,648900,cash,97.94,2023-12-17
546729,781958,517077,cash,134.4,2023-09-06
957886,912806,878054,cash,123.49,2023-04-30
857084,665314,994005,paypal,111.22,2023-08-20
408910,869313,27143,credit card,677.74,2023-10-31
531508,380125,855572,paypal,82.02000000000001,2023-05-23
198631,165291,744827,cash,344.62,2023-09-20
94240,916675,790908,credit card,690.3800000000001,2023-12-23
642533,299843,215632,cash,906.16,2023-03-15
440388,33093,504807,paypal,136.88,2023-08-21
1451,605621,576388,paypal,158.79,2023-01-29
981425,445335,467931,cash,878.07,2023-04-18
954312,851139,122883,paypal,703.4200000000001,2023-01-09
286589,326524,751792,credit card,138.29,2023-10-20
359602,456413,438511,cash,974.98,2023-03-04
108636,757621,963996,credit card,736.95,2023-04-01
644018,327455,312910,paypal,124.59,2023-09-01
108370,416659,568088,credit card,115.85999999999999,2023-03-13
570222,522221,239274,paypal,510.94,2023-12-05
384446,640324,34329,paypal,125.64000000000001,2023-09-10
44662,84372,966692,paypal,760.54,2023-04-25
305094,879885,471152,cash,98.06,2023-11-14
944431,999900,380583,paypal,153.36,2023-10-04
581551,914809,647597,credit card,227.36,2023-02-07
815774,262568,31513,paypal,969.6,2023-10-26
601755,410031,366547,cash,67.4,2023-11-05
811479,593267,145831,paypal,142.14,2023-06-08
146126,335773,778061,paypal,126.19,2023-09-23
20522,321801,927005,cash,200.24,2023-10-18
52146,169259,928929,paypal,112.38,2023-03-09
512733,385578,584925,paypal,210.17,2023-12-22
62661,779315,56853,cash,209.73000000000002,2023-04-14
996508,475347,477380,credit card,164.23000000000002,2023-05-15
448569,805539,299041,paypal,157.39,2023-10-30
145954,913049,224680,paypal,215.32,2023-07-23
284426,676084,268638,paypal,739.9499999999999,2023-10-12
681345,69924,841324,cash,451.55,2023-03-21
632468,884604,178179,cash,910.49,2023-01-16
291967,706162,198967,cash,147.59,2023-09-18
954580,467810,471258,paypal,222.06,2023-07-19
910849,380061,688481,cash,172.21,2023-12-18
984343,933155,173732,cash,80.14,2023-09-16
180174,504141,946386,paypal,862.44,2023-06-12
838560,962310,414175,credit card,679.1700000000001,2023-04-17
901202,149877,260557,cash,174.93,2023-09-19
322079,403401,330897,cash,222.14999999999998,2023-03-20
170362,838055,192236,cash,182.06,2023-12-15
75526,26435,199740,paypal,529.37,2023-01-09
891989,58765,761338,cash,120.84,2023-07-30
851281,359010,585429,credit card,72.24000000000001,2023-07-06
935704,430057,569287,paypal,800.6500000000001,2023-11-11
786610,260671,707852,cash,237.78,2023-05-06
825852,936826,473950,cash,447.56,2023-03-07
605444,732901,652926,cash,173.75,2023-01-16
852667,37805,256689,credit card,162.14,2023-07-27
929669,513266,473059,cash,491.64,2023-12-11
531246,19693,306051,credit card,872.0999999999999,2023-03-01
495448,425135,799129,cash,98.75999999999999,2023-04-25
936110,531924,844081,paypal,109.64,2023-03-01
754918,47648,934930,paypal,65.7,2023-11-27
875777,191923,817637,cash,138.07999999999998,2023-12-02
229889,862552,272346,cash,224.39,2023-07-08
977044,186835,270426,paypal,237.36,2023-12-21
204908,302555,428669,cash,441.55,2023-06-02
106516,7999,589099,cash,190.18,2023-10-11
546343,630557,691659,cash,138.97,2023-03-17
373672,795291,81766,credit card,265.01,2023-11-27
748374,381540,916713,cash,84.0,2023-02-28
603452,980950,886955,credit card,138.91,2023-03-11
14399,912797,885011,paypal,732.47,2023-04-05
748034,107180,226353,cash,525.73,2023-09-25
800819,861148,326699,paypal,928.24,2023-11-14
675772,715475,437870,cash,851.89,2023-10-11
572090,176105,288281,paypal,239.06,2023-07-10
743690,2118,379727,credit card,217.29999999999998,2023-12-18
582529,723778,888689,cash,219.51,2023-09-04
269808,749331,524976,cash,976.5,2023-06-12
404890,341064,121354,paypal,195.88,2023-08-13
991869,548392,311573,paypal,83.02,2023-10-10
230213,463834,693148,credit card,907.64,2023-04-28
930865,945732,849615,credit card,660.3199999999999,2023-03-03
976060,405485,91656,paypal,314.46000000000004,2023-05-04
453561,350,949705,paypal,404.98,2023-05-03
290376,153325,540834,paypal,173.83,2023-05-29
838610,80109,528681,paypal,111.69,2023-08-09
342917,621477,99109,credit card,242.72,2023-03-30
369579,168109,336204,paypal,76.77000000000001,2023-08-12
926062,556462,676685,credit card,752.26,2023-03-28
886693,834067,84361,credit card,152.87,2023-12-29
810479,233403,864055,paypal,195.97,2023-11-20
604112,668239,355003,paypal,170.11,2023-09-26
483953,914931,447512,credit card,720.65,2023-05-12
549019,364637,761647,credit card,919.14,2023-04-20
948379,128707,621041,cash,726.8199999999999,2023-05-23
400169,613629,303918,cash,598.0799999999999,2023-05-03
770735,663238,125675,credit card,258.79,2023-11-22
149848,583261,444534,credit card,1024.35,2023-08-02
576358,549427,934327,credit card,171.42,2023-01-28
219088,200574,803249,credit card,869.2800000000001,2023-05-26
890278,575790,256523,paypal,79.41,2023-06-25
384137,226098,328268,credit card,762.6,2023-07-03
86276,312316,999038,cash,770.61,2023-12-08
612682,698096,733686,paypal,193.76,2023-11-20
495933,257394,328919,paypal,897.07,2023-02-20
448072,917345,914093,cash,94.19,2023-02-08
946986,487390,631599,credit card,162.16,2023-12-27
673129,903701,625735,paypal,213.92,2023-06-21
135034,316699,940991,cash,181.5,2023-02-22
18322,633602,132146,cash,164.88,2023-10-11
295560,981067,859834,credit card,425.07,2023-01-29
448795,471157,283084,credit card,987.73,2023-04-23
491907,654800,349747,paypal,124.59,2023-04-01
185913,63523,42303,paypal,200.57999999999998,2023-12-28
802998,453737,894096,cash,110.47999999999999,2023-06-05
833744,611095,634535,paypal,102.28999999999999,2023-08-14
395216,139812,438481,credit card,663.1600000000001,2023-12-24
740955,788968,99468,paypal,443.55999999999995,2023-12-20
98341,295058,730684,credit card,233.52,2023-11-08
905537,538315,390705,paypal,515.63,2023-07-27
630889,153944,135588,credit card,91.61,2023-07-08
20539,135757,388906,cash,496.13,2023-08-09
468426,694354,154931,credit card,92.4,2023-02-17
946010,205438,568247,paypal,182.58,2023-03-10
173687,749184,817220,paypal,71.34,2023-02-07
153213,16632,873875,cash,97.31,2023-12-21
808242,553180,6885,cash,176.19,2023-04-03
91594,997455,470804,cash,307.25,2023-05-20
217534,96128,636557,credit card,230.10000000000002,2023-01-06
994230,894328,725626,credit card,236.0,2023-03-29
989344,901027,951810,paypal,64.62,2023-04-13
558366,351986,470641,paypal,126.63,2023-11-12
187412,917217,453925,paypal,179.67000000000002,2023-01-10
601989,203803,209560,credit card,110.36,2023-04-30
812263,559886,586955,paypal,941.37,2023-01-25
157609,409544,423194,cash,254.33,2023-06-21
351289,282724,216030,credit card,78.08,2023-02-09
332960,953506,356937,cash,440.56,2023-11-07
636565,549979,278415,paypal,456.10999999999996,2023-01-09
20108,831164,380644,credit card,93.32,2023-04-15
452835,22540,50176,paypal,546.54,2023-01-04
719265,46658,847940,paypal,145.73,2023-08-11
952475,282993,178068,credit card,234.66,2023-11-13
757877,274524,656756,credit card,169.86,2023-01-13
868480,15024,106541,paypal,977.6800000000001,2023-04-01
50433,162558,500684,cash,125.6,2023-06-08
966160,755479,463853,paypal,267.8,2023-07-18
452481,888943,540094,cash,239.79999999999998,2023-03-15
313058,664702,338669,cash,64.78,2023-05-08
18666,680241,140700,cash,426.23,2023-07-29
906118,556473,510823,cash,235.7,2023-11-24
266904,96183,714118,cash,783.97,2023-05-19
391741,230316,827776,cash,210.29,2023-12-03
887433,320034,80810,cash,193.89999999999998,2023-03-10
277028,34176,60360,paypal,216.54,2023-04-27
935885,879159,567010,paypal,704.0500000000001,2023-04-02
601505,108536,164580,paypal,71.19,2023-09-21
745352,721469,675067,cash,916.9200000000001,2023-09-09
786977,968609,824767,credit card,253.07999999999998,2023-06-22
318893,588979,127423,credit card,386.40999999999997,2023-04-04
604955,137597,299072,cash,346.46,2023-10-22
751689,909165,242412,credit card,970.98,2023-04-27
941767,672225,831589,credit card,719.59,2023-06-01
537652,762663,806655,paypal,243.43,2023-09-11
453617,295297,811025,credit card,518.3299999999999,2023-03-23
119585,845348,368807,cash,667.23,2023-03-28
92656,637804,736380,paypal,64.54,2023-05-16
610450,416114,499461,paypal,797.46,2023-10-08
265418,913017,492839,credit card,534.0,2023-12-28
478836,613213,688796,paypal,140.46,2023-06-29
858327,779496,535689,paypal,50.14,2023-05-26
27300,356068,747794,cash,641.35,2023-11-27
52185,620366,570760,credit card,80.81,2023-07-22
936413,523805,746193,credit card,812.2,2023-09-16
782559,532941,234173,cash,69.21,2023-08-20
164001,291162,342938,cash,225.39999999999998,2023-09-16
891849,735632,68776,credit card,704.55,2023-12-27
780584,745835,654662,paypal,91.9,2023-09-21
612640,767100,451254,cash,290.89,2023-02-19
773778,873407,673985,credit card,309.15,2023-11-14
956542,103359,697342,paypal,174.53,2023-12-24
572510,86655,488742,cash,208.87,2023-10-02
596148,864019,996680,paypal,79.14,2023-01-11
812516,785678,673298,cash,549.45,2023-06-11
889304,12025,878440,credit card,161.71,2023-10-20
620305,153599,928523,paypal,114.54999999999998,2023-12-08
448700,352336,755748,cash,49.05,2023-03-13
591365,769252,672399,credit card,173.64999999999998,2023-08-30
584358,635557,463543,cash,129.18,2023-04-05
386996,363745,274320,credit card,299.56,2023-04-15
144660,408854,970479,paypal,185.17000000000002,2023-06-29
194875,571544,716584,cash,157.16,2023-12-21
650808,167035,584148,cash,209.17000000000002,2023-01-28
577438,426725,150685,cash,112.18,2023-04-20
179871,288635,716950,paypal,414.88,2023-08-28
994844,301069,19239,cash,69.68,2023-01-21
73318,988925,805827,cash,425.81,2023-03-16
434924,993230,646069,credit card,246.77,2023-06-17
179643,772887,159246,cash,879.15,2023-12-18
861478,892138,114478,credit card,153.68,2023-08-07
208774,810214,982907,cash,226.10999999999999,2023-03-19
296339,808409,786494,paypal,140.56,2023-11-25
862641,767197,283586,paypal,249.19,2023-12-07
425188,768731,496059,cash,243.92,2023-10-02
914487,677152,567742,cash,186.81,2023-09-23
181289,19221,752045,credit card,149.05,2023-12-27
297789,19949,524220,credit card,183.79000000000002,2023-01-12
600385,847394,966870,cash,145.78,2023-09-16
425654,907745,97544,credit card,237.32,2023-05-15
677170,822131,873801,paypal,81.24,2023-05-19
574692,239971,531430,cash,741.05,2023-01-08
952872,897738,110636,paypal,863.38,2023-02-15
461118,731704,663633,paypal,99.92,2023-10-18
750633,229822,344657,credit card,414.88,2023-04-07
842968,101263,474784,paypal,90.92,2023-01-01
370417,657652,327353,paypal,177.85,2023-06-30
404396,64913,773592,cash,244.56,2023-02-06
436986,339457,943110,credit card,59.18,2023-11-09
155479,554997,715282,credit card,166.70999999999998,2023-11-29
198488,156579,485798,cash,159.23000000000002,2023-01-31
147590,526967,749357,paypal,148.48,2023-05-07
31332,312700,903791,credit card,136.66,2023-12-26
